抽せん日,year,month,day,dayofweek,一致数_label,信頼度,pred_1,pred_2,pred_3,pred_4,pred_len,pred_sum,pred_min,pred_max,pred_range,pred_mean,pred_std,true_1,true_2,true_3,true_4,true_len,true_sum,true_min,true_max,true_range,true_mean,true_std,match_count_calc,hit_flag,model_Diffusion,model_Forced3Match,model_ForcedStraight,model_PPO,model_Self,model_Synthetic,pred_idx_予測1,pred_idx_予測2,pred_idx_予測3,pred_idx_予測4
1998-08-31,1998,8,31,0,4,1.2158,1,1,5,7,4,14,1,7,6,3.5,2.598076211353316,5,7,1,1,4,14,1,7,6,3.5,2.598076211353316,4,True,False,False,True,False,False,False,False,True,False,False
1998-08-31,1998,8,31,0,1,1.1779,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,5,7,1,1,4,14,1,7,6,3.5,2.598076211353316,1,True,False,False,False,False,True,False,False,False,True,False
1998-08-31,1998,8,31,0,1,1.1764,0,1,4,9,4,14,0,9,9,3.5,3.5,5,7,1,1,4,14,1,7,6,3.5,2.598076211353316,1,True,False,False,False,False,True,False,False,False,False,True
1998-09-02,1998,9,2,2,1,1.1764,0,1,4,9,4,14,0,9,9,3.5,3.5,5,4,7,3,4,19,3,7,4,4.75,1.479019945774904,1,True,False,False,False,False,True,False,True,False,False,False
1998-09-02,1998,9,2,2,4,1.2156,3,4,5,7,4,19,3,7,4,4.75,1.479019945774904,5,4,7,3,4,19,3,7,4,4.75,1.479019945774904,4,True,False,False,True,False,False,False,False,True,False,False
1998-09-02,1998,9,2,2,2,1.1787,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,5,4,7,3,4,19,3,7,4,4.75,1.479019945774904,2,True,False,False,False,False,True,False,False,False,True,False
1998-09-02,1998,9,2,2,0,1.1751,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,5,4,7,3,4,19,3,7,4,4.75,1.479019945774904,0,False,False,False,False,False,True,False,False,False,False,True
1998-09-04,1998,9,4,4,2,1.1375,0,1,2,9,4,12,0,9,9,3.0,3.5355339059327378,1,5,8,0,4,14,0,8,8,3.5,3.2015621187164243,2,True,False,False,False,True,False,False,True,False,False,False
1998-09-04,1998,9,4,4,4,1.221,0,1,5,8,4,14,0,8,8,3.5,3.2015621187164243,1,5,8,0,4,14,0,8,8,3.5,3.2015621187164243,4,True,False,False,True,False,False,False,False,True,False,False
1998-09-04,1998,9,4,4,2,1.1788,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,1,5,8,0,4,14,0,8,8,3.5,3.2015621187164243,2,True,False,False,False,False,True,False,False,False,True,False
1998-09-04,1998,9,4,4,2,1.1751,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,1,5,8,0,4,14,0,8,8,3.5,3.2015621187164243,2,True,False,False,False,False,True,False,False,False,False,True
1998-09-07,1998,9,7,0,1,1.128,2,3,6,7,4,18,2,7,5,4.5,2.0615528128088303,2,5,4,8,4,19,2,8,6,4.75,2.165063509461097,1,True,False,False,False,True,False,False,True,False,False,False
1998-09-07,1998,9,7,0,4,1.2183,2,4,5,8,4,19,2,8,6,4.75,2.165063509461097,2,5,4,8,4,19,2,8,6,4.75,2.165063509461097,4,True,False,False,True,False,False,False,False,True,False,False
1998-09-07,1998,9,7,0,2,1.1787,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,2,5,4,8,4,19,2,8,6,4.75,2.165063509461097,2,True,False,False,False,False,True,False,False,False,True,False
1998-09-07,1998,9,7,0,1,1.175,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,2,5,4,8,4,19,2,8,6,4.75,2.165063509461097,1,True,False,False,False,False,True,False,False,False,False,True
1998-09-09,1998,9,9,2,2,1.1467,0,6,7,9,4,22,0,9,9,5.5,3.3541019662496847,5,3,0,9,4,17,0,9,9,4.25,3.2691742076555053,2,True,False,False,False,True,False,False,True,False,False,False
1998-09-09,1998,9,9,2,4,1.2233,0,3,5,9,4,17,0,9,9,4.25,3.2691742076555053,5,3,0,9,4,17,0,9,9,4.25,3.2691742076555053,4,True,False,False,True,False,False,False,False,True,False,False
1998-09-09,1998,9,9,2,2,1.1764,0,1,4,9,4,14,0,9,9,3.5,3.5,5,3,0,9,4,17,0,9,9,4.25,3.2691742076555053,2,True,False,False,False,False,True,False,False,False,True,False
1998-09-09,1998,9,9,2,2,1.175,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,5,3,0,9,4,17,0,9,9,4.25,3.2691742076555053,2,True,False,False,False,False,True,False,False,False,False,True
1998-09-11,1998,9,11,4,3,1.1319,1,2,4,6,4,13,1,6,5,3.25,1.920286436967152,6,4,3,1,4,14,1,6,5,3.5,1.8027756377319946,3,True,False,False,False,True,False,False,True,False,False,False
1998-09-11,1998,9,11,4,4,1.2156,1,3,4,6,4,14,1,6,5,3.5,1.8027756377319946,6,4,3,1,4,14,1,6,5,3.5,1.8027756377319946,4,True,False,False,True,False,False,False,False,True,False,False
1998-09-11,1998,9,11,4,1,1.1787,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,6,4,3,1,4,14,1,6,5,3.5,1.8027756377319946,1,True,False,False,False,False,True,False,False,False,True,False
1998-09-11,1998,9,11,4,2,1.1763,0,1,4,9,4,14,0,9,9,3.5,3.5,6,4,3,1,4,14,1,6,5,3.5,1.8027756377319946,2,True,False,False,False,False,True,False,False,False,False,True
1998-09-14,1998,9,14,0,0,1.1293,2,7,8,9,4,26,2,9,7,6.5,2.692582403567252,3,1,5,1,4,10,1,5,4,2.5,1.6583123951777,0,False,False,False,False,True,False,False,True,False,False,False
1998-09-14,1998,9,14,0,4,1.2146,1,1,3,5,4,10,1,5,4,2.5,1.6583123951777,3,1,5,1,4,10,1,5,4,2.5,1.6583123951777,4,True,False,False,True,False,False,False,False,True,False,False
1998-09-14,1998,9,14,0,1,1.1787,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,3,1,5,1,4,10,1,5,4,2.5,1.6583123951777,1,True,False,False,False,False,True,False,False,False,True,False
1998-09-14,1998,9,14,0,0,1.1748,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,3,1,5,1,4,10,1,5,4,2.5,1.6583123951777,0,False,False,False,False,False,True,False,False,False,False,True
1998-09-16,1998,9,16,2,1,1.136,0,6,7,9,4,22,0,9,9,5.5,3.3541019662496847,9,9,2,2,4,22,2,9,7,5.5,3.5,1,True,False,False,False,True,False,False,True,False,False,False
1998-09-16,1998,9,16,2,1,1.1764,0,1,4,9,4,14,0,9,9,3.5,3.5,9,9,2,2,4,22,2,9,7,5.5,3.5,1,True,False,False,False,False,True,False,False,True,False,False
1998-09-16,1998,9,16,2,1,1.1748,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,9,9,2,2,4,22,2,9,7,5.5,3.5,1,True,False,False,False,False,True,False,False,False,True,False
1998-09-16,1998,9,16,2,0,1.1747,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,9,9,2,2,4,22,2,9,7,5.5,3.5,0,False,False,False,False,False,True,False,False,False,False,True
1998-09-18,1998,9,18,4,1,1.1241,1,2,3,6,4,12,1,6,5,3.0,1.8708286933869707,9,6,5,7,4,27,5,9,4,6.75,1.479019945774904,1,True,False,False,False,True,False,False,True,False,False,False
1998-09-18,1998,9,18,4,4,1.2206,5,6,7,9,4,27,5,9,4,6.75,1.479019945774904,9,6,5,7,4,27,5,9,4,6.75,1.479019945774904,4,True,False,False,True,False,False,False,False,True,False,False
1998-09-18,1998,9,18,4,2,1.1788,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,9,6,5,7,4,27,5,9,4,6.75,1.479019945774904,2,True,False,False,False,False,True,False,False,False,True,False
1998-09-18,1998,9,18,4,1,1.1765,0,1,4,9,4,14,0,9,9,3.5,3.5,9,6,5,7,4,27,5,9,4,6.75,1.479019945774904,1,True,False,False,False,False,True,False,False,False,False,True
1998-09-21,1998,9,21,0,1,1.1304,0,1,3,8,4,12,0,8,8,3.0,3.082207001484488,4,5,9,0,4,18,0,9,9,4.5,3.2015621187164243,1,True,False,False,False,True,False,False,True,False,False,False
1998-09-21,1998,9,21,0,4,1.2272,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,4,5,9,0,4,18,0,9,9,4.5,3.2015621187164243,4,True,False,False,True,False,False,False,False,True,False,False
1998-09-21,1998,9,21,0,3,1.1765,0,1,4,9,4,14,0,9,9,3.5,3.5,4,5,9,0,4,18,0,9,9,4.5,3.2015621187164243,3,True,False,False,False,False,True,False,False,False,True,False
1998-09-21,1998,9,21,0,2,1.1749,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,4,5,9,0,4,18,0,9,9,4.5,3.2015621187164243,2,True,False,False,False,False,True,False,False,False,False,True
1998-09-23,1998,9,23,2,2,1.1388,1,2,3,6,4,12,1,6,5,3.0,1.8708286933869707,0,1,2,1,4,4,0,2,2,1.0,0.7071067811865476,2,True,False,False,False,True,False,False,True,False,False,False
1998-09-23,1998,9,23,2,4,1.2223,0,1,1,2,4,4,0,2,2,1.0,0.7071067811865476,0,1,2,1,4,4,0,2,2,1.0,0.7071067811865476,4,True,False,False,True,False,False,False,False,True,False,False
1998-09-23,1998,9,23,2,1,1.1788,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,0,1,2,1,4,4,0,2,2,1.0,0.7071067811865476,1,True,False,False,False,False,True,False,False,False,True,False
1998-09-23,1998,9,23,2,2,1.1764,0,1,4,9,4,14,0,9,9,3.5,3.5,0,1,2,1,4,4,0,2,2,1.0,0.7071067811865476,2,True,False,False,False,False,True,False,False,False,False,True
1998-09-25,1998,9,25,4,0,1.1356,0,1,1,2,4,4,0,2,2,1.0,0.7071067811865476,4,3,5,6,4,18,3,6,3,4.5,1.118033988749895,0,False,True,False,False,False,False,False,True,False,False,False
1998-09-25,1998,9,25,4,4,1.218,3,4,5,6,4,18,3,6,3,4.5,1.118033988749895,4,3,5,6,4,18,3,6,3,4.5,1.118033988749895,4,True,False,False,True,False,False,False,False,True,False,False
1998-09-25,1998,9,25,4,2,1.1789,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,4,3,5,6,4,18,3,6,3,4.5,1.118033988749895,2,True,False,False,False,False,True,False,False,False,True,False
1998-09-25,1998,9,25,4,1,1.1765,0,1,4,9,4,14,0,9,9,3.5,3.5,4,3,5,6,4,18,3,6,3,4.5,1.118033988749895,1,True,False,False,False,False,True,False,False,False,False,True
1998-09-28,1998,9,28,0,4,1.2048,1,3,4,7,4,15,1,7,6,3.75,2.165063509461097,7,3,4,1,4,15,1,7,6,3.75,2.165063509461097,4,True,False,True,False,False,False,False,True,False,False,False
1998-09-28,1998,9,28,0,1,1.1789,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,7,3,4,1,4,15,1,7,6,3.75,2.165063509461097,1,True,False,False,False,False,True,False,False,True,False,False
1998-09-28,1998,9,28,0,2,1.1765,0,1,4,9,4,14,0,9,9,3.5,3.5,7,3,4,1,4,15,1,7,6,3.75,2.165063509461097,2,True,False,False,False,False,True,False,False,False,True,False
1998-09-28,1998,9,28,0,0,1.1748,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,7,3,4,1,4,15,1,7,6,3.75,2.165063509461097,0,False,False,False,False,False,True,False,False,False,False,True
1998-09-30,1998,9,30,2,4,1.206,1,3,8,9,4,21,1,9,8,5.25,3.344772040064913,1,9,8,3,4,21,1,9,8,5.25,3.344772040064913,4,True,False,True,False,False,False,False,True,False,False,False
1998-09-30,1998,9,30,2,1,1.1789,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,1,9,8,3,4,21,1,9,8,5.25,3.344772040064913,1,True,False,False,False,False,True,False,False,True,False,False
1998-09-30,1998,9,30,2,2,1.1766,0,1,4,9,4,14,0,9,9,3.5,3.5,1,9,8,3,4,21,1,9,8,5.25,3.344772040064913,2,True,False,False,False,False,True,False,False,False,True,False
1998-09-30,1998,9,30,2,2,1.1748,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,1,9,8,3,4,21,1,9,8,5.25,3.344772040064913,2,True,False,False,False,False,True,False,False,False,False,True
1998-10-02,1998,10,2,4,1,1.1789,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,1,2,2,4,4,9,1,4,3,2.25,1.0897247358851685,1,True,False,False,False,False,True,False,True,False,False,False
1998-10-02,1998,10,2,4,4,1.2197,1,2,2,4,4,9,1,4,3,2.25,1.0897247358851685,1,2,2,4,4,9,1,4,3,2.25,1.0897247358851685,4,True,False,False,True,False,False,False,False,True,False,False
1998-10-02,1998,10,2,4,2,1.1766,0,1,4,9,4,14,0,9,9,3.5,3.5,1,2,2,4,4,9,1,4,3,2.25,1.0897247358851685,2,True,False,False,False,False,True,False,False,False,True,False
1998-10-02,1998,10,2,4,0,1.1738,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,1,2,2,4,4,9,1,4,3,2.25,1.0897247358851685,0,False,False,False,False,False,True,False,False,False,False,True
1998-10-05,1998,10,5,0,4,1.2178,0,1,5,9,4,15,0,9,9,3.75,3.5619517121937516,1,9,5,0,4,15,0,9,9,3.75,3.5619517121937516,4,True,False,True,False,False,False,False,True,False,False,False
1998-10-05,1998,10,5,0,3,1.1789,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,1,9,5,0,4,15,0,9,9,3.75,3.5619517121937516,3,True,False,False,False,False,True,False,False,True,False,False
1998-10-05,1998,10,5,0,3,1.1774,0,1,4,9,4,14,0,9,9,3.5,3.5,1,9,5,0,4,15,0,9,9,3.75,3.5619517121937516,3,True,False,False,False,False,True,False,False,False,True,False
1998-10-05,1998,10,5,0,2,1.1738,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,1,9,5,0,4,15,0,9,9,3.75,3.5619517121937516,2,True,False,False,False,False,True,False,False,False,False,True
1998-10-07,1998,10,7,2,1,1.1275,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,2,7,5,0,4,14,0,7,7,3.5,2.692582403567252,1,True,False,False,False,True,False,False,True,False,False,False
1998-10-07,1998,10,7,2,4,1.2233,0,2,5,7,4,14,0,7,7,3.5,2.692582403567252,2,7,5,0,4,14,0,7,7,3.5,2.692582403567252,4,True,False,False,True,False,False,False,False,True,False,False
1998-10-07,1998,10,7,2,1,1.1766,0,1,4,9,4,14,0,9,9,3.5,3.5,2,7,5,0,4,14,0,7,7,3.5,2.692582403567252,1,True,False,False,False,False,True,False,False,False,True,False
1998-10-07,1998,10,7,2,1,1.1737,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,2,7,5,0,4,14,0,7,7,3.5,2.692582403567252,1,True,False,False,False,False,True,False,False,False,False,True
1998-10-09,1998,10,9,4,0,1.1303,1,6,8,9,4,24,1,9,8,6.0,3.082207001484488,5,3,5,7,4,20,3,7,4,5.0,1.4142135623730951,0,False,False,False,False,True,False,False,True,False,False,False
1998-10-09,1998,10,9,4,4,1.2168,3,5,5,7,4,20,3,7,4,5.0,1.4142135623730951,5,3,5,7,4,20,3,7,4,5.0,1.4142135623730951,4,True,False,False,True,False,False,False,False,True,False,False
1998-10-09,1998,10,9,4,1,1.1788,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,5,3,5,7,4,20,3,7,4,5.0,1.4142135623730951,1,True,False,False,False,False,True,False,False,False,True,False
1998-10-09,1998,10,9,4,0,1.1774,0,1,4,9,4,14,0,9,9,3.5,3.5,5,3,5,7,4,20,3,7,4,5.0,1.4142135623730951,0,False,False,False,False,False,True,False,False,False,False,True
1998-10-12,1998,10,12,0,2,1.1789,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,0,0,9,3,4,12,0,9,9,3.0,3.6742346141747673,2,True,False,False,False,False,True,False,True,False,False,False
1998-10-12,1998,10,12,0,2,1.1774,0,1,4,9,4,14,0,9,9,3.5,3.5,0,0,9,3,4,12,0,9,9,3.0,3.6742346141747673,2,True,False,False,False,False,True,False,False,True,False,False
1998-10-12,1998,10,12,0,2,1.1738,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,0,0,9,3,4,12,0,9,9,3.0,3.6742346141747673,2,True,False,False,False,False,True,False,False,False,True,False
1998-10-12,1998,10,12,0,1,1.1737,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,0,0,9,3,4,12,0,9,9,3.0,3.6742346141747673,1,True,False,False,False,False,True,False,False,False,False,True
1998-10-14,1998,10,14,2,1,1.1441,1,2,4,5,4,12,1,5,4,3.0,1.5811388300841898,6,7,1,9,4,23,1,9,8,5.75,2.947456530637899,1,True,False,False,False,True,False,False,True,False,False,False
1998-10-14,1998,10,14,2,4,1.2091,1,6,7,9,4,23,1,9,8,5.75,2.947456530637899,6,7,1,9,4,23,1,9,8,5.75,2.947456530637899,4,True,False,True,False,False,False,False,False,True,False,False
1998-10-14,1998,10,14,2,1,1.179,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,6,7,1,9,4,23,1,9,8,5.75,2.947456530637899,1,True,False,False,False,False,True,False,False,False,True,False
1998-10-14,1998,10,14,2,2,1.1774,0,1,4,9,4,14,0,9,9,3.5,3.5,6,7,1,9,4,23,1,9,8,5.75,2.947456530637899,2,True,False,False,False,False,True,False,False,False,False,True
1998-10-16,1998,10,16,4,2,1.1271,0,2,3,7,4,12,0,7,7,3.0,2.5495097567963922,7,8,9,3,4,27,3,9,6,6.75,2.277608394786075,2,True,False,False,False,True,False,False,True,False,False,False
1998-10-16,1998,10,16,4,4,1.2129,3,7,8,9,4,27,3,9,6,6.75,2.277608394786075,7,8,9,3,4,27,3,9,6,6.75,2.277608394786075,4,True,False,False,True,False,False,False,False,True,False,False
1998-10-16,1998,10,16,4,1,1.1774,0,1,4,9,4,14,0,9,9,3.5,3.5,7,8,9,3,4,27,3,9,6,6.75,2.277608394786075,1,True,False,False,False,False,True,False,False,False,True,False
1998-10-16,1998,10,16,4,1,1.1737,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,7,8,9,3,4,27,3,9,6,6.75,2.277608394786075,1,True,False,False,False,False,True,False,False,False,False,True
1998-10-19,1998,10,19,0,4,1.2168,0,1,2,9,4,12,0,9,9,3.0,3.5355339059327378,0,9,1,2,4,12,0,9,9,3.0,3.5355339059327378,4,True,False,True,False,False,False,False,True,False,False,False
1998-10-19,1998,10,19,0,2,1.1791,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,0,9,1,2,4,12,0,9,9,3.0,3.5355339059327378,2,True,False,False,False,False,True,False,False,True,False,False
1998-10-19,1998,10,19,0,2,1.1736,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,0,9,1,2,4,12,0,9,9,3.0,3.5355339059327378,2,True,False,False,False,False,True,False,False,False,True,False
1998-10-19,1998,10,19,0,1,1.1735,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,0,9,1,2,4,12,0,9,9,3.0,3.5355339059327378,1,True,False,False,False,False,True,False,False,False,False,True
1998-10-21,1998,10,21,2,1,1.1291,3,4,5,7,4,19,3,7,4,4.75,1.479019945774904,7,2,2,8,4,19,2,8,6,4.75,2.7726341266023544,1,True,False,False,False,True,False,False,True,False,False,False
1998-10-21,1998,10,21,2,4,1.206,2,2,7,8,4,19,2,8,6,4.75,2.7726341266023544,7,2,2,8,4,19,2,8,6,4.75,2.7726341266023544,4,True,False,True,False,False,False,False,False,True,False,False
1998-10-21,1998,10,21,2,0,1.1791,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,7,2,2,8,4,19,2,8,6,4.75,2.7726341266023544,0,False,False,False,False,False,True,False,False,False,True,False
1998-10-21,1998,10,21,2,0,1.1775,0,1,4,9,4,14,0,9,9,3.5,3.5,7,2,2,8,4,19,2,8,6,4.75,2.7726341266023544,0,False,False,False,False,False,True,False,False,False,False,True
1998-10-23,1998,10,23,4,2,1.1399,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,5,9,6,3,4,23,3,9,6,5.75,2.165063509461097,2,True,False,False,False,True,False,False,True,False,False,False
1998-10-23,1998,10,23,4,4,1.2195,3,5,6,9,4,23,3,9,6,5.75,2.165063509461097,5,9,6,3,4,23,3,9,6,5.75,2.165063509461097,4,True,False,False,True,False,False,False,False,True,False,False
1998-10-23,1998,10,23,4,1,1.1775,0,1,4,9,4,14,0,9,9,3.5,3.5,5,9,6,3,4,23,3,9,6,5.75,2.165063509461097,1,True,False,False,False,False,True,False,False,False,True,False
1998-10-23,1998,10,23,4,2,1.1736,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,5,9,6,3,4,23,3,9,6,5.75,2.165063509461097,2,True,False,False,False,False,True,False,False,False,False,True
1998-10-26,1998,10,26,0,4,1.2039,3,7,8,9,4,27,3,9,6,6.75,2.277608394786075,9,8,3,7,4,27,3,9,6,6.75,2.277608394786075,4,True,False,True,False,False,False,False,True,False,False,False
1998-10-26,1998,10,26,0,1,1.179,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,9,8,3,7,4,27,3,9,6,6.75,2.277608394786075,1,True,False,False,False,False,True,False,False,True,False,False
1998-10-26,1998,10,26,0,1,1.1775,0,1,4,9,4,14,0,9,9,3.5,3.5,9,8,3,7,4,27,3,9,6,6.75,2.277608394786075,1,True,False,False,False,False,True,False,False,False,True,False
1998-10-26,1998,10,26,0,2,1.1736,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,9,8,3,7,4,27,3,9,6,6.75,2.277608394786075,2,True,False,False,False,False,True,False,False,False,False,True
1998-10-28,1998,10,28,2,1,1.1374,0,1,4,5,4,10,0,5,5,2.5,2.0615528128088303,8,9,5,5,4,27,5,9,4,6.75,1.7853571071357126,1,True,False,False,False,True,False,False,True,False,False,False
1998-10-28,1998,10,28,2,4,1.2207,5,5,8,9,4,27,5,9,4,6.75,1.7853571071357126,8,9,5,5,4,27,5,9,4,6.75,1.7853571071357126,4,True,False,False,True,False,False,False,False,True,False,False
1998-10-28,1998,10,28,2,2,1.1791,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,8,9,5,5,4,27,5,9,4,6.75,1.7853571071357126,2,True,False,False,False,False,True,False,False,False,True,False
1998-10-28,1998,10,28,2,2,1.1737,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,8,9,5,5,4,27,5,9,4,6.75,1.7853571071357126,2,True,False,False,False,False,True,False,False,False,False,True
1998-10-30,1998,10,30,4,0,1.1276,1,3,4,7,4,15,1,7,6,3.75,2.165063509461097,5,9,0,5,4,19,0,9,9,4.75,3.191786333700926,0,False,False,False,False,True,False,False,True,False,False,False
1998-10-30,1998,10,30,4,4,1.2287,0,5,5,9,4,19,0,9,9,4.75,3.191786333700926,5,9,0,5,4,19,0,9,9,4.75,3.191786333700926,4,True,False,False,True,False,False,False,False,True,False,False
1998-10-30,1998,10,30,4,3,1.1792,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,5,9,0,5,4,19,0,9,9,4.75,3.191786333700926,3,True,False,False,False,False,True,False,False,False,True,False
1998-10-30,1998,10,30,4,2,1.1776,0,1,4,9,4,14,0,9,9,3.5,3.5,5,9,0,5,4,19,0,9,9,4.75,3.191786333700926,2,True,False,False,False,False,True,False,False,False,False,True
1998-11-02,1998,11,2,0,4,1.209,3,4,5,6,4,18,3,6,3,4.5,1.118033988749895,6,5,3,4,4,18,3,6,3,4.5,1.118033988749895,4,True,False,True,False,False,False,False,True,False,False,False
1998-11-02,1998,11,2,0,2,1.1792,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,6,5,3,4,4,18,3,6,3,4.5,1.118033988749895,2,True,False,False,False,False,True,False,False,True,False,False
1998-11-02,1998,11,2,0,1,1.1775,0,1,4,9,4,14,0,9,9,3.5,3.5,6,5,3,4,4,18,3,6,3,4.5,1.118033988749895,1,True,False,False,False,False,True,False,False,False,True,False
1998-11-02,1998,11,2,0,1,1.1737,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,6,5,3,4,4,18,3,6,3,4.5,1.118033988749895,1,True,False,False,False,False,True,False,False,False,False,True
1998-11-04,1998,11,4,2,1,1.1483,0,1,2,9,4,12,0,9,9,3.0,3.5355339059327378,6,9,3,3,4,21,3,9,6,5.25,2.48746859276655,1,True,False,False,False,True,False,False,True,False,False,False
1998-11-04,1998,11,4,2,4,1.2154,3,3,6,9,4,21,3,9,6,5.25,2.48746859276655,6,9,3,3,4,21,3,9,6,5.25,2.48746859276655,4,True,False,False,True,False,False,False,False,True,False,False
1998-11-04,1998,11,4,2,1,1.1789,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,6,9,3,3,4,21,3,9,6,5.25,2.48746859276655,1,True,False,False,False,False,True,False,False,False,True,False
1998-11-04,1998,11,4,2,2,1.1737,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,6,9,3,3,4,21,3,9,6,5.25,2.48746859276655,2,True,False,False,False,False,True,False,False,False,False,True
1998-11-06,1998,11,6,4,3,1.1345,0,1,5,8,4,14,0,8,8,3.5,3.2015621187164243,6,0,8,1,4,15,0,8,8,3.75,3.344772040064913,3,True,False,False,False,True,False,False,True,False,False,False
1998-11-06,1998,11,6,4,4,1.2195,0,1,6,8,4,15,0,8,8,3.75,3.344772040064913,6,0,8,1,4,15,0,8,8,3.75,3.344772040064913,4,True,False,False,True,False,False,False,False,True,False,False
1998-11-06,1998,11,6,4,1,1.179,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,6,0,8,1,4,15,0,8,8,3.75,3.344772040064913,1,True,False,False,False,False,True,False,False,False,True,False
1998-11-06,1998,11,6,4,2,1.1765,0,1,4,9,4,14,0,9,9,3.5,3.5,6,0,8,1,4,15,0,8,8,3.75,3.344772040064913,2,True,False,False,False,False,True,False,False,False,False,True
1998-11-09,1998,11,9,0,1,1.1292,3,4,5,7,4,19,3,7,4,4.75,1.479019945774904,3,0,8,3,4,14,0,8,8,3.5,2.8722813232690143,1,True,False,False,False,True,False,False,True,False,False,False
1998-11-09,1998,11,9,0,4,1.2155,0,3,3,8,4,14,0,8,8,3.5,2.8722813232690143,3,0,8,3,4,14,0,8,8,3.5,2.8722813232690143,4,True,False,False,True,False,False,False,False,True,False,False
1998-11-09,1998,11,9,0,1,1.1789,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,3,0,8,3,4,14,0,8,8,3.5,2.8722813232690143,1,True,False,False,False,False,True,False,False,False,True,False
1998-11-09,1998,11,9,0,1,1.1763,0,1,4,9,4,14,0,9,9,3.5,3.5,3,0,8,3,4,14,0,8,8,3.5,2.8722813232690143,1,True,False,False,False,False,True,False,False,False,False,True
1998-11-11,1998,11,11,2,4,1.2063,1,3,8,9,4,21,1,9,8,5.25,3.344772040064913,8,3,1,9,4,21,1,9,8,5.25,3.344772040064913,4,True,False,True,False,False,False,False,True,False,False,False
1998-11-11,1998,11,11,2,1,1.179,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,8,3,1,9,4,21,1,9,8,5.25,3.344772040064913,1,True,False,False,False,False,True,False,False,True,False,False
1998-11-11,1998,11,11,2,2,1.1763,0,1,4,9,4,14,0,9,9,3.5,3.5,8,3,1,9,4,21,1,9,8,5.25,3.344772040064913,2,True,False,False,False,False,True,False,False,False,True,False
